Species,FMAXE,D,HF,LF,B,SR
Myotis horsfieldii Andaman,64.1364353,3.043315153,106.3051374,46.34567998,59.95945743,19.70202046
Myotis horsfieldii Andaman,65.83796536,2.99875718,105.6135981,42.37988754,63.23371056,21.08663915
Myotis horsfieldii Andaman,64.44503828,2.909217908,107.8817779,43.37901485,64.50276307,22.17185688
Myotis horsfieldii Andaman,66.57488416,3.236286753,101.7918346,43.3479458,58.44388883,18.05893398
Myotis horsfieldii Andaman,64.1364353,3.043315153,106.3051374,46.34567998,59.95945743,19.70202046
Myotis horsfieldii Andaman,63.1648905,3.574494498,99.59042923,39.65170504,59.93872419,16.76844774
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,62.63767404,2.948512167,104.7867181,40.46183461,64.32488345,21.81604816
Myotis horsfieldii Andaman,64.44503828,2.909217908,107.8817779,43.37901485,64.50276307,22.17185688
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,65.13483495,3.310060936,100.7256783,39.09567875,61.62999956,18.61899244
Myotis horsfieldii Andaman,63.98031117,3.084369914,104.5352544,38.98554458,65.54970981,21.25222059
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,62.62785549,3.113727766,107.0271233,43.37566026,63.65146303,20.44220555
Myotis horsfieldii Andaman,65.83796536,2.99875718,105.6135981,42.37988754,63.23371056,21.08663915
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,67.87563604,2.841164993,102.3213763,41.65097439,60.67040186,21.35405793
Myotis horsfieldii Andaman,65.83796536,2.99875718,105.6135981,42.37988754,63.23371056,21.08663915
Myotis horsfieldii Andaman,60.97166074,3.466321285,104.0214744,39.31560637,64.70586803,18.66701402
Myotis horsfieldii Andaman,64.1364353,3.043315153,106.3051374,46.34567998,59.95945743,19.70202046
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,67.83292406,3.418595904,101.4444954,42.52063213,58.92386331,17.23627623
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,62.69433581,3.677537285,108.6290062,38.35412085,70.2748853,19.10922442
Myotis horsfieldii Andaman,60.97166074,3.466321285,104.0214744,39.31560637,64.70586803,18.66701402
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,65.13483495,3.310060936,100.7256783,39.09567875,61.62999956,18.61899244
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,67.83292406,3.418595904,101.4444954,42.52063213,58.92386331,17.23627623
Myotis horsfieldii Andaman,66.57488416,3.236286753,101.7918346,43.3479458,58.44388883,18.05893398
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,64.44503828,2.909217908,107.8817779,43.37901485,64.50276307,22.17185688
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,65.56798441,3.244899264,107.6266998,46.13001418,61.49668558,18.95180114
Myotis horsfieldii Andaman,63.1648905,3.574494498,99.59042923,39.65170504,59.93872419,16.76844774
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,63.98031117,3.084369914,104.5352544,38.98554458,65.54970981,21.25222059
Myotis horsfieldii Andaman,63.44988212,3.598020119,103.4664156,42.63069703,60.83571857,16.90810961
Myotis horsfieldii Andaman,65.56798441,3.244899264,107.6266998,46.13001418,61.49668558,18.95180114
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,63.98031117,3.084369914,104.5352544,38.98554458,65.54970981,21.25222059
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,63.98031117,3.084369914,104.5352544,38.98554458,65.54970981,21.25222059
Myotis horsfieldii Andaman,64.1364353,3.043315153,106.3051374,46.34567998,59.95945743,19.70202046
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,65.66098309,3.268109939,99.2298761,45.82610456,53.40377154,16.34087363
Myotis horsfieldii Andaman,62.69433581,3.677537285,108.6290062,38.35412085,70.2748853,19.10922442
Myotis horsfieldii Andaman,65.56798441,3.244899264,107.6266998,46.13001418,61.49668558,18.95180114
Myotis horsfieldii Andaman,60.97166074,3.466321285,104.0214744,39.31560637,64.70586803,18.66701402
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,62.89290746,3.189329014,102.4916966,43.16365847,59.32803809,18.60204382
Myotis horsfieldii Andaman,67.80549111,2.858150393,107.2873698,44.34271648,62.94465328,22.02286256
Myotis horsfieldii Andaman,67.47209111,2.989453471,106.2275601,41.76966785,64.45789225,21.56176468
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,61.43025294,3.076871891,105.9172644,40.5437077,65.37355675,21.24675939
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,63.44988212,3.598020119,103.4664156,42.63069703,60.83571857,16.90810961
Myotis horsfieldii Andaman,60.97166074,3.466321285,104.0214744,39.31560637,64.70586803,18.66701402
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,67.80549111,2.858150393,107.2873698,44.34271648,62.94465328,22.02286256
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,67.83292406,3.418595904,101.4444954,42.52063213,58.92386331,17.23627623
Myotis horsfieldii Andaman,67.03528265,3.613441086,107.8092035,40.92819834,66.88100516,18.50895132
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,61.43025294,3.076871891,105.9172644,40.5437077,65.37355675,21.24675939
Myotis horsfieldii Andaman,62.69433581,3.677537285,108.6290062,38.35412085,70.2748853,19.10922442
Myotis horsfieldii Andaman,62.63767404,2.948512167,104.7867181,40.46183461,64.32488345,21.81604816
Myotis horsfieldii Andaman,64.1364353,3.043315153,106.3051374,46.34567998,59.95945743,19.70202046
Myotis horsfieldii Andaman,62.63767404,2.948512167,104.7867181,40.46183461,64.32488345,21.81604816
Myotis horsfieldii Andaman,66.57488416,3.236286753,101.7918346,43.3479458,58.44388883,18.05893398
Myotis horsfieldii Andaman,62.94138689,3.36485851,102.2730211,45.37806652,56.89495461,16.90857266
Myotis horsfieldii Andaman,65.55227746,2.809820245,99.95412562,38.10798027,61.84614536,22.01071242
Myotis horsfieldii Andaman,65.56798441,3.244899264,107.6266998,46.13001418,61.49668558,18.95180114
Myotis horsfieldii Andaman,62.69433581,3.677537285,108.6290062,38.35412085,70.2748853,19.10922442
Myotis horsfieldii Andaman,65.66098309,3.268109939,99.2298761,45.82610456,53.40377154,16.34087363
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,62.94138689,3.36485851,102.2730211,45.37806652,56.89495461,16.90857266
Myotis horsfieldii Andaman,65.55227746,2.809820245,99.95412562,38.10798027,61.84614536,22.01071242
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,63.98031117,3.084369914,104.5352544,38.98554458,65.54970981,21.25222059
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,63.1648905,3.574494498,99.59042923,39.65170504,59.93872419,16.76844774
Myotis horsfieldii Andaman,62.94138689,3.36485851,102.2730211,45.37806652,56.89495461,16.90857266
Myotis horsfieldii Andaman,62.58989518,2.902677114,101.2933415,46.16189763,55.13144382,18.99330916
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,63.98031117,3.084369914,104.5352544,38.98554458,65.54970981,21.25222059
Myotis horsfieldii Andaman,65.55227746,2.809820245,99.95412562,38.10798027,61.84614536,22.01071242
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,67.87563604,2.841164993,102.3213763,41.65097439,60.67040186,21.35405793
Myotis horsfieldii Andaman,62.58989518,2.902677114,101.2933415,46.16189763,55.13144382,18.99330916
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,67.83292406,3.418595904,101.4444954,42.52063213,58.92386331,17.23627623
Myotis horsfieldii Andaman,62.63767404,2.948512167,104.7867181,40.46183461,64.32488345,21.81604816
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,67.47209111,2.989453471,106.2275601,41.76966785,64.45789225,21.56176468
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,67.87563604,2.841164993,102.3213763,41.65097439,60.67040186,21.35405793
Myotis horsfieldii Andaman,67.80549111,2.858150393,107.2873698,44.34271648,62.94465328,22.02286256
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,64.1364353,3.043315153,106.3051374,46.34567998,59.95945743,19.70202046
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,62.89290746,3.189329014,102.4916966,43.16365847,59.32803809,18.60204382
Myotis horsfieldii Andaman,66.57488416,3.236286753,101.7918346,43.3479458,58.44388883,18.05893398
Myotis horsfieldii Andaman,64.1364353,3.043315153,106.3051374,46.34567998,59.95945743,19.70202046
Myotis horsfieldii Andaman,65.55227746,2.809820245,99.95412562,38.10798027,61.84614536,22.01071242
Myotis horsfieldii Andaman,61.43025294,3.076871891,105.9172644,40.5437077,65.37355675,21.24675939
Myotis horsfieldii Andaman,65.56798441,3.244899264,107.6266998,46.13001418,61.49668558,18.95180114
Myotis horsfieldii Andaman,60.97166074,3.466321285,104.0214744,39.31560637,64.70586803,18.66701402
Myotis horsfieldii Andaman,65.55227746,2.809820245,99.95412562,38.10798027,61.84614536,22.01071242
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,65.56798441,3.244899264,107.6266998,46.13001418,61.49668558,18.95180114
Myotis horsfieldii Andaman,64.44503828,2.909217908,107.8817779,43.37901485,64.50276307,22.17185688
Myotis horsfieldii Andaman,62.63767404,2.948512167,104.7867181,40.46183461,64.32488345,21.81604816
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,61.43025294,3.076871891,105.9172644,40.5437077,65.37355675,21.24675939
Myotis horsfieldii Andaman,67.80549111,2.858150393,107.2873698,44.34271648,62.94465328,22.02286256
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,60.97166074,3.466321285,104.0214744,39.31560637,64.70586803,18.66701402
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,65.66098309,3.268109939,99.2298761,45.82610456,53.40377154,16.34087363
Myotis horsfieldii Andaman,65.66098309,3.268109939,99.2298761,45.82610456,53.40377154,16.34087363
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,65.56798441,3.244899264,107.6266998,46.13001418,61.49668558,18.95180114
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,67.87563604,2.841164993,102.3213763,41.65097439,60.67040186,21.35405793
Myotis horsfieldii Andaman,62.62785549,3.113727766,107.0271233,43.37566026,63.65146303,20.44220555
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,65.83796536,2.99875718,105.6135981,42.37988754,63.23371056,21.08663915
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,60.97166074,3.466321285,104.0214744,39.31560637,64.70586803,18.66701402
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,67.87563604,2.841164993,102.3213763,41.65097439,60.67040186,21.35405793
Myotis horsfieldii Andaman,65.66098309,3.268109939,99.2298761,45.82610456,53.40377154,16.34087363
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,67.03528265,3.613441086,107.8092035,40.92819834,66.88100516,18.50895132
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,63.98031117,3.084369914,104.5352544,38.98554458,65.54970981,21.25222059
Myotis horsfieldii Andaman,63.1648905,3.574494498,99.59042923,39.65170504,59.93872419,16.76844774
Myotis horsfieldii Andaman,64.44503828,2.909217908,107.8817779,43.37901485,64.50276307,22.17185688
Myotis horsfieldii Andaman,61.43025294,3.076871891,105.9172644,40.5437077,65.37355675,21.24675939
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,63.1648905,3.574494498,99.59042923,39.65170504,59.93872419,16.76844774
Myotis horsfieldii Andaman,62.63767404,2.948512167,104.7867181,40.46183461,64.32488345,21.81604816
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,62.62785549,3.113727766,107.0271233,43.37566026,63.65146303,20.44220555
Myotis horsfieldii Andaman,65.13483495,3.310060936,100.7256783,39.09567875,61.62999956,18.61899244
Myotis horsfieldii Andaman,67.80549111,2.858150393,107.2873698,44.34271648,62.94465328,22.02286256
Myotis horsfieldii Andaman,65.83796536,2.99875718,105.6135981,42.37988754,63.23371056,21.08663915
Myotis horsfieldii Andaman,67.47209111,2.989453471,106.2275601,41.76966785,64.45789225,21.56176468
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,65.66098309,3.268109939,99.2298761,45.82610456,53.40377154,16.34087363
Myotis horsfieldii Andaman,67.83292406,3.418595904,101.4444954,42.52063213,58.92386331,17.23627623
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,65.83796536,2.99875718,105.6135981,42.37988754,63.23371056,21.08663915
Myotis horsfieldii Andaman,62.58989518,2.902677114,101.2933415,46.16189763,55.13144382,18.99330916
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,65.55227746,2.809820245,99.95412562,38.10798027,61.84614536,22.01071242
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,66.57488416,3.236286753,101.7918346,43.3479458,58.44388883,18.05893398
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,64.1364353,3.043315153,106.3051374,46.34567998,59.95945743,19.70202046
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,67.47209111,2.989453471,106.2275601,41.76966785,64.45789225,21.56176468
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,64.44503828,2.909217908,107.8817779,43.37901485,64.50276307,22.17185688
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,62.63767404,2.948512167,104.7867181,40.46183461,64.32488345,21.81604816
Myotis horsfieldii Andaman,63.1648905,3.574494498,99.59042923,39.65170504,59.93872419,16.76844774
Myotis horsfieldii Andaman,67.83292406,3.418595904,101.4444954,42.52063213,58.92386331,17.23627623
Myotis horsfieldii Andaman,67.83292406,3.418595904,101.4444954,42.52063213,58.92386331,17.23627623
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,66.57488416,3.236286753,101.7918346,43.3479458,58.44388883,18.05893398
Myotis horsfieldii Andaman,63.44988212,3.598020119,103.4664156,42.63069703,60.83571857,16.90810961
Myotis horsfieldii Andaman,64.44503828,2.909217908,107.8817779,43.37901485,64.50276307,22.17185688
Myotis horsfieldii Andaman,62.94138689,3.36485851,102.2730211,45.37806652,56.89495461,16.90857266
Myotis horsfieldii Andaman,62.58989518,2.902677114,101.2933415,46.16189763,55.13144382,18.99330916
Myotis horsfieldii Andaman,65.55227746,2.809820245,99.95412562,38.10798027,61.84614536,22.01071242
Myotis horsfieldii Andaman,67.83292406,3.418595904,101.4444954,42.52063213,58.92386331,17.23627623
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,62.89290746,3.189329014,102.4916966,43.16365847,59.32803809,18.60204382
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,62.58989518,2.902677114,101.2933415,46.16189763,55.13144382,18.99330916
Myotis horsfieldii Andaman,61.43025294,3.076871891,105.9172644,40.5437077,65.37355675,21.24675939
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,67.47209111,2.989453471,106.2275601,41.76966785,64.45789225,21.56176468
Myotis horsfieldii Andaman,65.66098309,3.268109939,99.2298761,45.82610456,53.40377154,16.34087363
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,67.47209111,2.989453471,106.2275601,41.76966785,64.45789225,21.56176468
Myotis horsfieldii Andaman,64.44503828,2.909217908,107.8817779,43.37901485,64.50276307,22.17185688
Myotis horsfieldii Andaman,61.43025294,3.076871891,105.9172644,40.5437077,65.37355675,21.24675939
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,61.04158867,3.272323919,102.6817788,41.45493183,61.22684699,18.71050926
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,65.83796536,2.99875718,105.6135981,42.37988754,63.23371056,21.08663915
Myotis horsfieldii Andaman,62.62785549,3.113727766,107.0271233,43.37566026,63.65146303,20.44220555
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,61.43025294,3.076871891,105.9172644,40.5437077,65.37355675,21.24675939
Myotis horsfieldii Andaman,65.13483495,3.310060936,100.7256783,39.09567875,61.62999956,18.61899244
Myotis horsfieldii Andaman,65.55227746,2.809820245,99.95412562,38.10798027,61.84614536,22.01071242
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,65.83796536,2.99875718,105.6135981,42.37988754,63.23371056,21.08663915
Myotis horsfieldii Andaman,67.83292406,3.418595904,101.4444954,42.52063213,58.92386331,17.23627623
Myotis horsfieldii Andaman,67.03528265,3.613441086,107.8092035,40.92819834,66.88100516,18.50895132
Myotis horsfieldii Andaman,65.83796536,2.99875718,105.6135981,42.37988754,63.23371056,21.08663915
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,63.70232888,3.397317998,100.4708462,46.11527322,54.35557303,15.99955408
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,66.57488416,3.236286753,101.7918346,43.3479458,58.44388883,18.05893398
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,65.55227746,2.809820245,99.95412562,38.10798027,61.84614536,22.01071242
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,62.89290746,3.189329014,102.4916966,43.16365847,59.32803809,18.60204382
Myotis horsfieldii Andaman,67.87563604,2.841164993,102.3213763,41.65097439,60.67040186,21.35405793
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,62.69433581,3.677537285,108.6290062,38.35412085,70.2748853,19.10922442
Myotis horsfieldii Andaman,65.66098309,3.268109939,99.2298761,45.82610456,53.40377154,16.34087363
Myotis horsfieldii Andaman,67.47209111,2.989453471,106.2275601,41.76966785,64.45789225,21.56176468
Myotis horsfieldii Andaman,66.57488416,3.236286753,101.7918346,43.3479458,58.44388883,18.05893398
Myotis horsfieldii Andaman,61.81866111,3.131237359,101.774226,42.00771314,59.76651281,19.08718694
Myotis horsfieldii Andaman,64.32108782,3.176895928,101.4649576,46.06043972,55.40451789,17.43982779
Myotis horsfieldii Andaman,63.013436,2.836230458,106.6955742,42.48753461,64.20803958,22.63851282
Myotis horsfieldii Andaman,62.62785549,3.113727766,107.0271233,43.37566026,63.65146303,20.44220555
Myotis horsfieldii Andaman,63.3100139,2.880799339,102.6042242,46.28711853,56.31710566,19.54912475
Myotis horsfieldii Andaman,61.43025294,3.076871891,105.9172644,40.5437077,65.37355675,21.24675939
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,64.26403544,3.294653374,104.3552878,42.74246066,61.6128271,18.70085259
Myotis horsfieldii Andaman,67.03528265,3.613441086,107.8092035,40.92819834,66.88100516,18.50895132
Myotis horsfieldii Andaman,60.97166074,3.466321285,104.0214744,39.31560637,64.70586803,18.66701402
Myotis horsfieldii Andaman,66.18080898,3.430066167,103.3569577,40.07730899,63.27964871,18.44852129
Myotis horsfieldii Andaman,64.86718187,3.217148368,100.6716699,40.93435448,59.73731543,18.56840549
Myotis horsfieldii Andaman,61.4512115,3.652420696,102.923396,41.31269421,61.61070182,16.8684571
Myotis horsfieldii Andaman,63.98031117,3.084369914,104.5352544,38.98554458,65.54970981,21.25222059
Myotis horsfieldii Andaman,62.69433581,3.677537285,108.6290062,38.35412085,70.2748853,19.10922442
Myotis horsfieldii Andaman,62.89290746,3.189329014,102.4916966,43.16365847,59.32803809,18.60204382
