Species,FMAXE,D,HF,LF,B,SR
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,55.71297288,4.8733079,105.5497997,55.62846259,49.92133706,10.24382988
Eudiscopus denticulus,58.69788958,4.923576145,103.7120441,49.62651386,54.0855302,10.98500939
