"Species","Type","FMAXE","D","HF","LF","B","SR"
"Kerivoula picta","FM",111.430660569857,0.498427940221853,137.676071206329,97.8520437843731,39.824027421956,79.8992676940022
"Kerivoula picta","FM",114.438996270439,0.640125194441985,145.203587784656,101.575176741043,43.6284110436135,68.1560598183385
"Kerivoula picta","FM",119.361787003023,0.639402788030954,141.080934721082,101.989541631665,39.0913930894173,61.1373516368291
"Kerivoula picta","FM",115.842873008144,0.566124369757084,146.238236387785,100.311502711574,45.926733676211,81.1248130793548
"Kerivoula picta","FM",109.375422354178,0.545137043560572,135.313876963669,109.930673294087,25.3832036695828,46.5629770888288
"Kerivoula picta","FM",121.598835247959,0.59049334887106,148.13185418263,107.18382892653,40.9480252561001,69.3454470476034
"Kerivoula picta","FM",117.697123911056,0.488900817874001,134.451431213502,107.150931351892,27.3004998616093,55.8405690142354
"Kerivoula picta","FM",109.837044125937,0.49266834462579,141.99495153153,106.400840724142,35.5941108073873,72.2476107825095
"Kerivoula picta","FM",116.082687073227,0.620630859408073,148.413872869051,99.7266597152751,48.687213153776,78.4479411807068
"Kerivoula picta","FM",108.932605845609,0.589686528811742,146.957534226904,109.615684478658,37.3418497482458,63.324915736997
"Kerivoula picta","FM",109.932064077374,0.514972970258687,140.680585995632,109.957228687755,30.7233573078769,59.6601357396363
"Kerivoula picta","FM",118.27619884217,0.651717589480707,134.759072432514,98.4829916604238,36.2760807720898,55.6622705257883
"Kerivoula picta","FM",114.212237105048,0.649319635705367,144.752865932942,109.507433689328,35.2454322436138,54.2805581496486
"Kerivoula picta","FM",109.228252388648,0.669666710616788,136.018112473733,110.281361645719,25.7367508280139,38.4321789033075
"Kerivoula picta","FM",117.250562286544,0.543182811568396,134.799568414699,106.802517383222,27.9970510314776,51.5425938288409
"Kerivoula picta","FM",116.037783629662,0.64849300520088,147.685680904961,105.277442903036,42.4082380019253,65.395058484538
"Kerivoula picta","FM",116.420006723833,0.658615970551062,137.682039531141,98.3924552266452,39.2895843044959,59.6547700955725
"Kerivoula picta","FM",118.615682129738,0.594220799368992,136.76384921502,98.6909014109356,38.072947804084,64.0720551089997
"Kerivoula picta","FM",115.272685195526,0.481679034983139,143.129666413088,109.333631326654,33.7960350864341,70.1629770696104
"Kerivoula picta","FM",112.340157816178,0.613908285796238,145.779349966606,102.701646937229,43.0777030293771,70.1696068061785
"Kerivoula picta","FM",118.594194600595,0.600420722086791,146.162650869485,106.592999530236,39.5696513392486,65.9032073405501
"Kerivoula picta","FM",113.747173228011,0.597380210633757,145.792583716714,97.567789043183,48.224794673531,80.7271379518408
"Kerivoula picta","FM",112.414752797358,0.564295541053545,138.759329884071,106.851823866658,31.9075060174136,56.5439626863647
"Kerivoula picta","FM",113.988574396496,0.493464583570274,140.263105667718,109.312551271886,30.9505543958324,62.7209234995176
"Kerivoula picta","FM",112.090614277826,0.505515241899477,141.104755890945,107.817038314974,33.2877175759706,65.8490878551786
"Kerivoula picta","FM",116.519334696787,0.536270263057342,135.11768029607,106.013521557052,29.1041587390178,54.2714387575612
"Kerivoula picta","FM",116.845730739759,0.591065831188459,145.348573936501,102.265243483658,43.0833304528426,72.8909170171701
"Kerivoula picta","FM",108.141766534485,0.490673077415645,142.406267468188,99.5392698613507,42.8669976068376,87.3636634653288
"Kerivoula picta","FM",110.052383591913,0.609234713390093,134.038209944138,104.227850009399,29.8103599347397,48.9308295793908
"Kerivoula picta","FM",113.105565744336,0.661596008756878,141.570428706384,97.9644268291372,43.6060018772471,65.9103158121852
"Kerivoula picta","FM",113.406869537079,0.596869649271998,145.182693555512,104.500596920551,40.6820966349605,68.1590975258675
"Kerivoula picta","FM",120.788809934578,0.555427241449183,135.868197100969,108.391754812051,27.4764422889181,49.4690217520271
"Kerivoula picta","FM",110.604730813763,0.515196834593847,135.478648513143,101.885543470477,33.5931050426656,65.2044088530718
"Kerivoula picta","FM",108.014568135517,0.631484833646873,135.778869541804,99.7697653578386,36.0091041839654,57.02291213553
"Kerivoula picta","FM",113.714276306695,0.671151986047856,139.823189261613,100.440820060974,39.3823692006391,58.6787643027714
"Kerivoula picta","FM",110.403013415391,0.57484333117407,135.590152607574,102.560531254046,33.0296213535272,57.4584753137294
"Kerivoula picta","FM",118.747418648284,0.512577012131959,139.854663939212,102.167631172283,37.6870327669282,73.5246253244498
"Kerivoula picta","FM",119.297807458002,0.609775592213834,135.797191207696,101.733768190137,34.0634230175595,55.8622277646271
"Kerivoula picta","FM",120.937784717067,0.619028923979705,139.271616968056,98.7905743290088,40.481042639047,65.394428387605
"Kerivoula picta","FM",116.193872742333,0.507866527035601,140.007532587903,108.419353720378,31.5881788675247,62.1977964405408
"Kerivoula picta","FM",118.917643444089,0.600144110048428,143.588993367789,109.478336464645,34.1106569031439,56.8374434273651
"Kerivoula picta","FM",119.644810964779,0.579304561120465,132.943291498386,106.779841863765,26.1634496346206,45.1635484865102
"Kerivoula picta","FM",121.610845507842,0.561617964365808,144.66978408468,103.740863942871,40.9289201418087,72.8768001358834
"Kerivoula picta","FM",112.360601948993,0.655412326436104,139.111546366896,107.977553315236,31.1339930516593,47.5029104517376
"Kerivoula picta","FM",111.483604813097,0.645875311498096,148.218330439866,100.355909664766,47.8624207750996,74.1047380555289
"Kerivoula picta","FM",115.309040894121,0.668903183747552,142.5360076208,103.651037178409,38.8849704423908,58.1324343898865
"Kerivoula picta","FM",115.561721482167,0.543537848658508,139.986824434345,110.01886518934,29.9679592450048,55.1349999249694
"Kerivoula picta","FM",112.586182347442,0.511514736486502,137.438707143947,99.8752436377812,37.563463506166,73.4357406087308
"Kerivoula picta","FM",108.798759688125,0.672372244863762,145.28598390119,99.0761483456445,46.209835555546,68.7265661373473
"Kerivoula picta","FM",116.28426763468,0.506495424778715,138.753132010836,103.373333546482,35.3797984643542,69.8521580521905
"Kerivoula picta","FM",114.783762907795,0.604830278430317,146.159205500929,106.133801426012,40.0254040749169,66.1762572118458
"Kerivoula picta","FM",112.343958015495,0.60669539012845,142.743940433637,108.711673271143,34.0322671624945,56.0944878043151
"Kerivoula picta","FM",112.326156270958,0.541619757104771,147.376054733468,104.652573332623,42.7234814008446,78.8809507785001
"Kerivoula picta","FM",111.876578379813,0.551829549699539,142.036957690322,107.718270007256,34.3186876830663,62.1907393356375
"Kerivoula picta","FM",115.353748467721,0.664790003071915,137.792679122221,110.346573199897,27.446105922324,41.2853770295865
"Kerivoula picta","FM",121.728499191233,0.495767026372395,132.989083570268,99.1693190356265,33.8197645346417,68.2170510251683
"Kerivoula picta","FM",109.984640034336,0.599637940736806,147.860080159768,103.300236334972,44.5598438247964,74.3112481675916
"Kerivoula picta","FM",115.998075047413,0.536083481434338,144.088318330128,110.026767242731,34.0615510873964,63.5377739979262
"Kerivoula picta","FM",113.539367508601,0.498262939932154,140.852616616905,106.316275076993,34.536341539912,69.3134864588054
"Kerivoula picta","FM",115.315426062323,0.669227841978868,138.331728804075,101.658435710048,36.6732930940275,54.7994132844006
"Kerivoula picta","FM",111.405698687565,0.505421387356333,134.050728212944,98.1842232733424,35.8665049396018,70.9635678996605
"Kerivoula picta","FM",113.272399579347,0.652965529684823,144.201484094424,101.804364736209,42.397119358215,64.9301033986886
"Kerivoula picta","FM",116.400510257207,0.491866746780386,139.568007079078,110.178759460469,29.3892476186094,59.7504259252789
"Kerivoula picta","FM",110.416485560766,0.531934638289178,139.601447857037,105.87549248923,33.7259553678074,63.4024425938452
"Kerivoula picta","FM",114.938653796265,0.569480719942851,143.254772771441,101.754550858864,41.5002219125773,72.8737961782833
"Kerivoula picta","FM",122.178996234736,0.616445625422684,142.542172476321,104.823939575002,37.7182329013188,61.1866340611245
"Kerivoula picta","FM",119.738449296403,0.562234454258911,142.298122882364,108.279865730598,34.0182571517652,60.5054651028193
"Kerivoula picta","FM",108.671212930934,0.479905698681705,142.529046103243,101.461810671605,41.0672354316375,85.5735523550745
"Kerivoula picta","FM",122.004178908034,0.650788734979093,145.218652793294,100.198118431041,45.0205343622524,69.1784168078735
"Kerivoula picta","FM",110.313383763968,0.620207123410938,140.130320391295,103.337568220249,36.7927521710463,59.3233305169055
"Kerivoula picta","FM",117.380314657194,0.61257370042875,146.982591784429,107.805146287501,39.1774454969281,63.9554807356358
"Kerivoula picta","FM",112.805710216287,0.590870730595333,145.547323459813,108.737766171136,36.8095572886763,62.297141121864
"Kerivoula picta","FM",112.72560765606,0.592771911843577,143.675253701161,101.811152002692,41.8641016984684,70.6243006155049
"Kerivoula picta","FM",112.673909187625,0.576845375464395,146.000090699002,103.678816662669,42.3212740363331,73.3667562165371
"Kerivoula picta","FM",118.163629749124,0.586728420547947,147.931001107001,96.964444333037,50.9665567739635,86.8656690029873
"Kerivoula picta","FM",110.937888742453,0.62899459890257,137.051907635469,105.952998938231,31.0989086972383,49.4422507784609
"Kerivoula picta","FM",116.363778035165,0.579368472268244,137.205839332477,102.723372197139,34.4824671353373,59.5173344526972
"Kerivoula picta","FM",119.79739712781,0.610088923122896,144.879522628732,104.811576946914,40.0679456818171,65.6755829571845
"Kerivoula picta","FM",108.650809732393,0.482919573180141,143.620111953428,99.5035532172425,44.1165587361859,91.35384272306
"Kerivoula picta","FM",115.522987150026,0.635303086042074,138.916494820322,99.4495864713114,39.4669083490106,62.1229602312947
"Kerivoula picta","FM",110.296523813223,0.60307441151678,137.446640973251,97.8085294919811,39.6381114812701,65.7267340883808
"Kerivoula picta","FM",107.821204186269,0.62767876281039,134.55992322377,101.029725501259,33.5301977225112,53.4193598846358
"Kerivoula picta","FM",117.919591058472,0.586192691995179,141.601549697433,105.733405815271,35.8681438821614,61.1883163539275
"Kerivoula picta","FM",118.1910315334,0.675904936600713,133.672404507567,98.212822843914,35.4595816636525,52.4623800530104
"Kerivoula picta","FM",110.453920465092,0.619513577858036,134.768001732025,106.508147792108,28.2598539399171,45.6161978525562
"Kerivoula picta","FM",118.548647913902,0.517462206146996,143.678533959209,107.084956598304,36.5935773609054,70.7173913885996
"Kerivoula picta","FM",110.051194654294,0.560292886150381,135.166636936052,108.428116462255,26.7385204737966,47.7223986503018
"Kerivoula picta","FM",109.943114002646,0.660304667104371,143.999910730329,107.72898084041,36.270929889919,54.9305974906669
"Kerivoula picta","FM",115.044359573563,0.513476723918678,146.067822899751,107.613779346932,38.4540435528193,74.8895553811111
"Kerivoula picta","FM",107.401534665798,0.544391844717562,137.73237277806,109.364219084625,28.3681536934345,52.1098065092292
"Kerivoula picta","FM",107.651392654129,0.555257193506934,133.130045589428,103.225260121666,29.904785467762,53.8575381237066
"Kerivoula picta","FM",119.715694612472,0.663936108897639,134.1824536178,97.4957352248796,36.6867183929203,55.2563987728169
"Kerivoula picta","FM",112.925643931578,0.603832577559281,146.552970635901,105.853369068245,40.699601567656,67.4021294647031
"Kerivoula picta","FM",114.90587493026,0.533128044367511,144.5470530972,108.572708804811,35.9743442923896,67.4778689143405
"Kerivoula picta","FM",112.53493697722,0.517058667500414,140.718365901562,105.503664938941,35.2147009626216,68.1058130847278
"Kerivoula picta","FM",107.823113107102,0.537876579393631,143.05061317201,103.860349166399,39.1902640056119,72.8610716789206
"Kerivoula picta","FM",119.911248293833,0.566217052350158,133.55567593006,106.999878058154,26.5557978719052,46.900385217439
"Kerivoula picta","FM",110.239680880429,0.65689615314999,132.865926236795,101.980115379087,30.885810857708,47.0177983378383
"Kerivoula picta","FM",115.737669299245,0.67143100485046,135.690762219697,100.175269029023,35.5154931906738,52.8952236850959
"Kerivoula picta","FM",115.564244880728,0.627333342964757,139.073503160044,108.214460372311,30.8590427877332,49.1908219669854
"Kerivoula picta","FM",110.945866537848,0.620304555292811,135.655376112707,104.665646470073,30.9897296426341,49.958894188687
"Kerivoula picta","FM",108.416708758696,0.527262753492968,140.444455041806,106.230085363141,34.2143696786653,64.8905492603161
"Kerivoula picta","FM",118.604112418246,0.660293224783456,136.15735173733,97.9776176808403,38.17973405649,57.8223925726499
"Kerivoula picta","FM",116.568599778939,0.50687702064451,137.422509224112,105.171037510329,32.2514717137838,63.627803984436
"Kerivoula picta","FM",113.381192728161,0.566446522044692,133.733431765307,99.173711384502,34.5597203808049,61.0114442155198
"Kerivoula picta","FM",110.640526988625,0.631706803163586,136.278202959632,107.383069338719,28.8951336209124,45.7413684263105
"Kerivoula picta","FM",122.575176137529,0.648348688942669,136.488771442985,106.581061027022,29.9077104159631,46.1290520456466
"Kerivoula picta","FM",110.520862206845,0.641318603638304,140.537508960076,104.961520952834,35.5759880072426,55.4731888415746
"Kerivoula picta","FM",111.87365622248,0.6510187724222,143.110925262833,109.613766939378,33.4971583234548,51.4534445739933
"Kerivoula picta","FM",114.067931298842,0.638916063947461,140.908221617943,99.6076360205518,41.3005855973917,64.6416453238337
"Kerivoula picta","FM",122.695989896595,0.630667797460496,138.294708170325,107.163257729847,31.1314504404786,49.3626764611024
"Kerivoula picta","FM",114.37512599729,0.509412783853905,134.40459328942,98.1540822539855,36.2505110354348,71.1613689024167
"Kerivoula picta","FM",108.832871627834,0.594985149936771,145.71698638705,102.506665323633,43.210321063417,72.6242009031805
"Kerivoula picta","FM",111.84109301074,0.639833973997164,133.7340054481,110.725020277569,23.0089851705314,35.9608681401988
"Kerivoula picta","FM",110.849851617594,0.643385573063804,143.161156762403,97.9905540765117,45.170602685891,70.2076710716227
"Kerivoula picta","FM",111.007770463582,0.576312503766321,136.545235602834,104.187940592882,32.3572950099512,56.1453981971407
"Kerivoula picta","FM",114.734338113689,0.619053193282446,133.660570299862,103.787859142093,29.8727111577697,48.2554835059872
"Kerivoula picta","FM",122.124528833972,0.652257293786624,142.941542002805,103.871636121961,39.0699058808432,59.8995308339539
"Kerivoula picta","FM",108.201212711034,0.588024231695861,147.508758035883,99.9480318713046,47.5607261645787,80.882255527827
"Kerivoula picta","FM",108.844352897574,0.54599796526267,139.074129367032,104.760447063214,34.3136823038184,62.8458061877771
"Kerivoula picta","FM",119.326269799374,0.540182733149353,136.888722482637,108.683727113864,28.2049953687726,52.2138040294863
"Kerivoula picta","FM",117.114106570859,0.590714674752923,141.056357400954,97.7194903793242,43.3368670216297,73.3634508737338
"Kerivoula picta","FM",121.961393664028,0.575433029772267,145.590106978878,107.281873216693,38.3082337621851,66.5728795188311
"Kerivoula picta","FM",112.267520359441,0.484859493662322,141.220013783693,101.934995440256,39.2850183434368,81.0235106395516
"Kerivoula picta","FM",110.417452799217,0.552871266491476,136.513775386936,99.866446282003,36.6473291049326,66.2854652177834
"Kerivoula picta","FM",113.662097908151,0.61954484621405,133.162499827901,98.6358729223819,34.5266269055193,55.7290196448354
"Kerivoula picta","FM",115.033640662458,0.649218616809838,138.353245533392,99.3741316381664,38.9791138952253,60.0400433474363
"Kerivoula picta","FM",117.085438623706,0.61111721276655,140.895746876809,99.7935182366576,41.1022286401517,67.2575207857104
"Kerivoula picta","FM",110.904031777631,0.628824738039482,145.378716664426,99.559177979163,45.8195386852629,72.8653564554676
"Kerivoula picta","FM",113.842479784059,0.561354710100539,145.71078851747,106.97910539912,38.73168311835,68.9968079388042
"Kerivoula picta","FM",122.249017089272,0.528267548653409,141.510725158511,106.188807435772,35.321917722739,66.8636902129934
"Kerivoula picta","FM",112.156252171294,0.651650327048186,146.867817229058,105.943645064467,40.9241721645911,62.8008158147751
"Kerivoula picta","FM",107.636996813734,0.561714749128023,135.744716517781,104.474383995337,31.270332522444,55.669416854349
"Kerivoula picta","FM",114.414384917073,0.577433112345002,134.367550093078,103.677531916783,30.6900181762953,53.1490444870067
"Kerivoula picta","FM",110.113633097556,0.64792589251394,137.842517373935,100.765476225261,37.0770411486746,57.2242004480118
"Kerivoula picta","FM",107.75069902428,0.593717662252925,138.977226625812,105.528437564881,33.4487890609315,56.3378709907442
"Kerivoula picta","FM",109.314310706115,0.645340430120472,148.234716010867,103.159952134374,45.0747638764923,69.8464899651146
"Kerivoula picta","FM",119.762170690484,0.520436403172819,142.985368676209,101.919101340704,41.0662673355045,78.907369056326
"Kerivoula picta","FM",115.026940135024,0.502001950454975,137.816499992321,105.86345163885,31.9530483534704,63.6512434354303
"Kerivoula picta","FM",113.106002587438,0.596549569573894,139.452033847597,105.328690460506,34.1233433870912,57.2011868376084
"Kerivoula picta","FM",111.877088631475,0.620251346448647,140.071328866492,100.9640756494,39.1072532170918,63.0506542887926
"Kerivoula picta","FM",116.851731416885,0.639162791373666,135.005158676973,104.880910966122,30.1242477108513,47.1307906489821
"Kerivoula picta","FM",110.677732682577,0.534736220078083,147.540188611875,98.7269200562715,48.8132685556038,91.284761949501
"Kerivoula picta","FM",109.622288208771,0.619444191480948,137.431861319994,103.192941672007,34.2389196479867,55.2736148290121
"Kerivoula picta","FM",117.943036334879,0.53974111962912,136.550068190641,98.4839846509321,38.0660835397084,70.5265582986623
"Kerivoula picta","FM",109.723014268689,0.525415033691609,147.205715864299,104.984595716314,42.2211201479848,80.3576552641362
"Kerivoula picta","FM",113.15890523513,0.58261389125165,146.932758460513,100.778242712559,46.154515747954,79.2197310105303
"Kerivoula picta","FM",119.158335245677,0.654485396190394,141.652027034945,97.5968114566322,44.0552155783132,67.3127556928669
"Kerivoula picta","FM",114.965579952304,0.546233586147543,143.283275119931,98.1958898077798,45.087385312151,82.5423160632463
"Kerivoula picta","FM",117.097986563729,0.648955375337481,146.491258739469,100.310941801064,46.1803169384042,71.1610053532397
"Kerivoula picta","FM",112.581667487444,0.607306098312559,146.388517357165,97.4237160609614,48.9648012962033,80.6262302194154
"Kerivoula picta","FM",107.780144995783,0.559515519137273,144.775420998467,109.40122584551,35.3741951529576,63.2229025702481
"Kerivoula picta","FM",121.878177899488,0.590545916097894,136.031758835606,111.036330060381,24.9954287752259,42.3259700793231
"Kerivoula picta","FM",119.747588406867,0.538167694102043,137.938225558948,111.031734218202,26.9064913407469,49.9964818320088
"Kerivoula picta","FM",116.030493127564,0.601354513735862,142.1719432655,100.110256298983,42.0616869665168,69.9449093766874
"Kerivoula picta","FM",118.593779396235,0.548160366473714,143.752895438589,108.431599764394,35.3212956741955,64.4360625731034
"Kerivoula picta","FM",116.739529564298,0.575978445311524,144.548794459956,110.016356464194,34.5324379957616,59.9543928715673
"Kerivoula picta","FM",109.775673337682,0.654616555372935,147.742131509707,102.726448839917,45.0156826697901,68.7664897875134
"Kerivoula picta","FM",122.216179722115,0.494765948126411,147.126437048476,101.501156154799,45.6252808936765,92.2158872623534
"Kerivoula picta","FM",115.829767337733,0.59118939367317,139.866695598845,108.538721125068,31.3279744737767,52.991435247392
"Kerivoula picta","FM",109.027339645264,0.489751559122469,143.639852540257,109.949294442761,33.6905580974961,68.7911196400526
"Kerivoula picta","FM",112.42567792161,0.647706343975816,144.534171267969,104.70858596591,39.8255853020585,61.487100863637
"Kerivoula picta","FM",113.378140533527,0.606444152948137,138.643091231399,100.210041435594,38.4330497958053,63.3744255080519
"Kerivoula picta","FM",122.178072618781,0.528796478208389,143.822447433789,110.78431436267,33.0381330711188,62.4779748591652
"Kerivoula picta","FM",121.730929644911,0.496578594207372,132.804061461617,96.9468750826027,35.8571863790139,72.2084817938001
"Kerivoula picta","FM",116.154892412812,0.594653072686976,140.272327608295,101.664539348608,38.607788259687,64.9248949227411
"Kerivoula picta","FM",110.674751474229,0.644085423046887,138.716521349481,99.6562961889058,39.060225160575,60.6444793856662
"Kerivoula picta","FM",114.644944371629,0.609389782344075,141.459139132053,106.178575968039,35.2805631640137,57.8949043554746
"Kerivoula picta","FM",118.768622408386,0.648621592320068,145.161872446421,101.641517686765,43.5203547596558,67.0966789804006
"Kerivoula picta","FM",116.969222333525,0.559292432005981,135.695618240138,105.058924835219,30.6366934049184,54.777593351363
"Kerivoula picta","FM",111.254515509954,0.614639089585569,140.272626515122,102.544851757308,37.7277747578138,61.3819970077926
"Kerivoula picta","FM",117.355149009188,0.579916683265382,136.980029017317,108.952398703715,28.0276303136016,48.3304431867424
"Kerivoula picta","FM",114.656479822678,0.521633132153051,139.673659543946,96.773261460153,42.9003980837929,82.2424716519072
"Kerivoula picta","FM",113.592491930933,0.602361251860123,135.972610995759,100.919630442112,35.0529805536464,58.1926218617166
"Kerivoula picta","FM",118.395657141263,0.633553112855766,146.727381522945,109.989080544724,36.738300978221,57.9877207336598
"Kerivoula picta","FM",118.367728839433,0.625684532376451,137.122402412178,101.485835498959,35.6365669132198,56.9561257617578
"Kerivoula picta","FM",114.817874728907,0.582379997685181,138.799889664437,107.321739075697,31.4781505887396,54.050878659737
"Kerivoula picta","FM",119.188257467158,0.643110281171553,142.350876903169,98.3620408856684,43.9888360175007,68.4001442759806
"Kerivoula picta","FM",110.657735603072,0.520009754701622,140.324175630612,97.94301163691,42.3811639937021,81.5007095742273
"Kerivoula picta","FM",119.429344997878,0.607553583822042,147.595082584177,102.345053352838,45.2500292313395,74.4790754861117
"Kerivoula picta","FM",110.919134670466,0.653421361267175,135.033123105768,98.1318196790451,36.9013034267228,56.4739777639965
"Kerivoula picta","FM",116.731392675097,0.507849215747936,136.010497273419,110.205517230754,25.8049800426642,50.8122868805849
"Kerivoula picta","FM",113.304311174221,0.491129051783416,138.111701078115,109.040299754483,29.0714013236323,59.1929986997643
"Kerivoula picta","FM",111.240037276303,0.632197978768213,133.772571710826,107.028147494426,26.7444242164001,42.3038749166986
"Kerivoula picta","FM",119.486896866304,0.53202831010917,143.375627963764,108.077589625293,35.2980383384707,66.3461655475208
"Kerivoula picta","FM",112.52202271677,0.484973862856949,132.822476810522,100.496431277591,32.3260455329308,66.6552323923196
"Kerivoula picta","FM",108.17371604837,0.586738723886909,139.968914886707,101.155589523619,38.8133253630882,66.1509523454758
"Kerivoula picta","FM",118.895633048772,0.544596969773311,142.708729373177,111.027756949378,31.6809724237984,58.1732440358337
"Kerivoula picta","FM",122.637824495632,0.634422100741854,140.863675822222,100.092429896951,40.7712459252708,64.2651727888978
"Kerivoula picta","FM",117.436680128873,0.583435551182035,133.642632095685,101.198513817679,32.4441182780058,55.6087441231072
"Kerivoula picta","FM",120.604030574739,0.575110192582346,137.414833914156,103.2389879038,34.1758460103563,59.4248657929374
"Kerivoula picta","FM",117.334097421083,0.614580085872674,136.594884298795,102.166334018022,34.4285502807733,56.0196320580195
"Kerivoula picta","FM",116.040809319443,0.606571515753431,146.064574679707,105.01893765213,41.045637027577,67.6682566879086
"Kerivoula picta","FM",118.98154436224,0.64811982358719,135.518274172203,100.523621134623,34.9946530375806,53.9941099840049
"Kerivoula picta","FM",117.292185547019,0.579845780951001,137.95101705373,106.332728788189,31.6182882655407,54.5287890405684
"Kerivoula picta","FM",114.70190195633,0.49306017532656,140.074670137124,103.076506668638,36.9981634684859,75.0378256446723
"Kerivoula picta","FM",108.624716295938,0.670766504988065,135.701367756788,107.796976904136,27.9043908526522,41.6007517446756
"Kerivoula picta","FM",109.671121658945,0.601210224760029,144.423850082885,106.0941724968,38.3296775860848,63.754201122218
"Kerivoula picta","FM",117.687611464914,0.552294992519662,139.649754714827,104.32248860206,35.3272661127673,63.9644874410293
"Kerivoula picta","FM",114.653689283952,0.632371998291012,145.839451364781,110.774591584338,35.0648597804425,55.4497350850535
"Kerivoula picta","FM",118.961557298873,0.550148860501161,134.136531906057,99.3040040767184,34.8325278293387,63.3147323028314
"Kerivoula picta","FM",118.78682135914,0.508812967712032,132.870215476285,101.273469060223,31.5967464160622,62.0989409097465
"Kerivoula picta","FM",120.546158459407,0.527154073843338,142.999730336603,107.58736309035,35.4123672462525,67.176503044111
"Kerivoula picta","FM",113.862007355702,0.576331733257329,138.367375466603,104.281708241087,34.0856672255159,59.1424439408697
"Kerivoula picta","FM",119.382713933863,0.550241597521432,136.397862067692,106.674037811684,29.7238242560082,54.0195877409114
"Kerivoula picta","FM",122.143797700282,0.49886741842604,146.19438314521,108.941897072122,37.2524860730886,74.6741212136537
"Kerivoula picta","FM",116.840895525038,0.541269994729957,143.943552953178,105.942965208312,38.0005877448653,70.2063445505122
"Kerivoula picta","FM",112.741791946892,0.584504989987707,144.73500258159,102.431224892705,42.3037776888858,72.3753918504195
"Kerivoula picta","FM",121.517886713925,0.517465781697469,139.135745613719,109.86691673491,29.2688288788091,56.5618634391575
"Kerivoula picta","FM",115.234952621037,0.507303401381584,146.899095942571,100.432614528686,46.4664814138856,91.5950519695696
"Kerivoula picta","FM",113.237623566389,0.608836874788783,147.902083335561,100.844800426995,47.0572829085659,77.2904612994916
"Kerivoula picta","FM",122.625123269509,0.556041383865632,139.384182791117,105.367594252103,34.0165885390144,61.1763611955087
"Kerivoula picta","FM",107.332904573902,0.559503744796699,140.802993854033,109.083115517432,31.7198783366011,56.6928794160741
"Kerivoula picta","FM",115.7995561289,0.653238193252414,135.614784316271,105.288763345693,30.3260209705787,46.4241394392269
"Kerivoula picta","FM",113.131437632566,0.518856590772342,137.403075151492,99.643676017874,37.7593991336175,72.7742497737398
"Kerivoula picta","FM",112.980564107107,0.617806998554418,140.9560132283,99.8983346522522,41.0576785760475,66.4571276662724
"Kerivoula picta","FM",110.789208632832,0.511414270620817,141.989329841543,106.2660996868,35.7232301547437,69.8518445943608
"Kerivoula picta","FM",116.382705202708,0.584185246344302,144.668212259408,106.455619574272,38.2125926851366,65.4117729337779
"Kerivoula picta","FM",118.419679400465,0.545324801571729,142.364764621174,99.2542685023597,43.1104961188142,79.0547138046201
"Kerivoula picta","FM",112.325309287271,0.663403806186162,147.056977782168,108.028932216605,39.0280455655625,58.8299994688463
"Kerivoula picta","FM",116.005775912917,0.629071035000205,147.995278800101,102.548109529301,45.4471692708005,72.2448924560414
"Kerivoula picta","FM",122.693889350168,0.574482277104577,145.107621749277,108.743546223699,36.364075525578,63.2988639942994
"Kerivoula picta","FM",120.859410930927,0.491611655356674,144.824758018461,99.0149494973682,45.8098085210929,93.1829179026625
"Kerivoula picta","FM",111.290258585263,0.485479995761499,144.363339977165,110.591707026541,33.7716329506241,69.563387256877
"Kerivoula picta","FM",112.2008860632,0.557705289357921,140.724740093489,101.391341039796,39.3333990536921,70.5272117805734
"Kerivoula picta","FM",112.012885441908,0.609227925901342,140.542930843903,104.328253665387,36.2146771785165,59.4435606754853
"Kerivoula picta","FM",115.995051309108,0.59404343172529,137.126099902717,104.542325992554,32.5837739101631,54.8508276836419
"Kerivoula picta","FM",108.68911990423,0.67406095751138,145.117863459081,109.093649229297,36.0242142297846,53.4435555543601
"Kerivoula picta","FM",108.704887916132,0.540819707889661,145.667458049286,99.0897227470373,46.5777353022482,86.1243305721971
"Kerivoula picta","FM",115.367335275784,0.54974520538863,139.261580233482,96.9528248950967,42.3087553383853,76.9606627282472
"Kerivoula picta","FM",116.442358002106,0.502551712375043,136.825672889869,99.3691032807848,37.4565696090844,74.5327668511284
"Kerivoula picta","FM",113.353526150521,0.633973961460285,133.913114227345,108.235384988396,25.677729238949,40.5028136799237
"Kerivoula picta","FM",121.392839829767,0.636994578741055,142.822021516505,101.497167617903,41.324853898602,64.8747340680288
"Kerivoula picta","FM",110.928646652998,0.579024726093315,136.551601222291,104.427897148149,32.1237040741418,55.4789849664638
"Kerivoula picta","FM",111.384175298704,0.553066237229655,134.746076803298,97.2596383557559,37.4864384475418,67.77929282994
"Kerivoula picta","FM",119.273198117208,0.642797585781407,148.342385495465,96.8697897525319,51.472595742933,80.0759008457712
"Kerivoula picta","FM",117.850178888332,0.56503410555594,134.093388120295,107.381113963678,26.7122741566166,47.2755076091102
"Kerivoula picta","FM",110.832329153344,0.562753511490645,140.45881136497,98.3069034746571,42.1519078903133,74.9029673376174
"Kerivoula picta","FM",110.086529482992,0.60002685873425,135.238184006193,108.344824650528,26.8933593556646,44.8202592337214
"Kerivoula picta","FM",109.461841971424,0.646439034980081,140.678583496092,99.3800420090309,41.2985414870612,63.8862123917591
"Kerivoula picta","FM",117.440883144452,0.58897384542745,142.533180972488,104.351297984828,38.1818829876601,64.8278073535667
